Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,92840,2012-10-22,-0.100762356,-0.061130064,-0.058530393,21,100
Market-Adjusted Model,92841,2012-10-22,0.0910314944,0.1332346323,0.1332634575,21,100
Market-Adjusted Model,92842,2012-10-22,-0.128090311,-0.083056521,-0.085858348,21,100
Market-Adjusted Model,92843,2012-10-22,0.113465462,0.1614060226,0.1556974251,21,100
Market-Adjusted Model,92844,2012-10-22,0.0319427922,0.0744062827,0.0741747553,21,100
Market-Adjusted Model,92845,2012-10-22,-0.031204423,0.0113266214,0.0110275397,21,100
Market-Adjusted Model,92846,2012-10-22,-0.04518828,-0.003060244,-0.002956317,21,100
Market-Adjusted Model,92847,2012-10-22,0.040899854,0.0831075478,0.0831318171,21,100
Market-Adjusted Model,92848,2012-10-22,-0.029032244,0.0148925083,0.0131997196,21,100
Market-Adjusted Model,92849,2012-10-22,-0.007738046,0.0357567435,0.0344939173,21,100
Market-Adjusted Model,92851,2012-10-22,-0.127814102,-0.09084728,-0.085582139,21,100
Market-Adjusted Model,92852,2012-10-22,-0.012235274,0.0413907299,0.029996689,21,100
Market-Adjusted Model,92854,2012-10-22,-0.009097589,0.0370643058,0.0331343742,21,100
Market-Adjusted Model,92855,2012-10-22,-0.222240881,-0.197080735,-0.180008918,21,100
Market-Adjusted Model,92856,2012-10-22,0.2503083622,0.2773008221,0.2925403253,21,100
Market-Adjusted Model,92857,2012-10-22,-0.043511188,0.0073321011,-0.001279225,21,100
Market-Adjusted Model,92858,2012-10-22,0.0205173551,0.0721743502,0.0627493182,21,100
Market-Adjusted Model,92859,2012-10-22,-0.054903869,-0.005340846,-0.012671906,21,100
Market-Adjusted Model,92860,2012-10-22,0.035645466,0.0864250837,0.0778774291,21,100
Market-Adjusted Model,92862,2012-10-22,-0.072818525,-0.030258226,-0.030586562,21,100
Market-Adjusted Model,92863,2012-10-22,0.06895321,0.1119024344,0.1111851731,21,100
Market-Adjusted Model,92864,2012-10-22,0.1538269208,0.1952911153,0.1960588839,21,100
Market-Adjusted Model,92865,2012-10-22,-0.15515205,-0.115859861,-0.112920087,21,100
Market-Adjusted Model,92867,2012-10-22,-0.044769139,-0.002521188,-0.002537176,21,100
Market-Adjusted Model,92870,2012-10-22,0.0234042855,0.0695505062,0.0656362485,21,100
Market-Adjusted Model,92871,2012-10-22,0.1862203162,0.2161135794,0.2284522793,21,100
Market-Adjusted Model,92872,2012-10-22,4.326317E-10,0.0436786547,0.0422319635,21,100
Market-Adjusted Model,92873,2012-10-22,0.0141956083,0.0583873689,0.0564275713,21,100
Market-Adjusted Model,92874,2012-10-22,-0.012820561,0.0371229281,0.0294114017,21,100
Market-Adjusted Model,92876,2012-10-22,-0.014029595,0.0284714458,0.0282023679,21,100
Market-Adjusted Model,92877,2012-10-22,-0.017374668,0.0249435576,0.0248572948,21,100
Market-Adjusted Model,92878,2012-10-22,-0.013003891,0.0344811109,0.0292280721,21,100
Market-Adjusted Model,92879,2012-10-22,0.0212986797,0.0645361755,0.0635306428,21,100
Market-Adjusted Model,92880,2012-10-22,0.0283069455,0.0797987363,0.0705389086,21,100
Market-Adjusted Model,92881,2012-10-22,-0.050056317,0.0006547856,-0.007824354,21,100
Market-Adjusted Model,92883,2012-10-22,-0.008549932,0.0345113587,0.033682031,21,100
Market-Adjusted Model,92884,2012-10-22,-0.037999081,0.0040821987,0.0042328821,21,100
Market-Adjusted Model,92885,2012-10-22,-0.012415025,0.0299205736,0.0298169385,21,100
Market-Adjusted Model,92886,2012-10-22,-0.005135601,0.0371766736,0.0370963624,21,100
Market-Adjusted Model,92887,2012-10-22,-0.008983475,0.0341578326,0.0332484879,21,100
Market-Adjusted Model,92888,2012-10-22,-0.000670132,0.0416546518,0.0415618308,21,100
Market-Adjusted Model,92889,2012-10-22,0.012088327,0.0543324011,0.0543202901,21,100
Market-Adjusted Model,92890,2012-10-22,-0.087603315,-0.043953321,-0.045371352,21,100
Market-Adjusted Model,92891,2012-10-22,-0.003905302,0.0389809707,0.038326661,21,100
Market-Adjusted Model,92892,2012-10-22,0.0061876207,0.048490942,0.0484195838,21,100
Market-Adjusted Model,92893,2012-10-22,-0.081413242,-0.034721809,-0.039181279,21,100
Market-Adjusted Model,92894,2012-10-22,-0.128775155,-0.093783215,-0.086543192,21,99
Market-Adjusted Model,92897,2012-10-22,0.0948012082,0.1420392021,0.1370331713,21,100
Market-Adjusted Model,92898,2012-10-22,-0.001064609,0.0412721933,0.041167354,21,100
Market-Adjusted Model,92900,2012-10-22,0.0179700897,0.0603664693,0.0602020528,21,100
Market-Adjusted Model,92901,2012-10-22,0.0204274791,0.0634618166,0.0626594422,21,100
Market-Adjusted Model,92902,2012-10-22,-0.09874148,-0.050975855,-0.056509517,21,100
Market-Adjusted Model,92904,2012-10-22,-0.085839885,-0.039419582,-0.043607922,21,100
Market-Adjusted Model,92905,2012-10-22,0.0730100795,0.1204523408,0.1152420426,21,100
Market-Adjusted Model,92906,2012-10-22,-0.024348555,0.0187463117,0.0178834081,21,100
Market-Adjusted Model,92907,2012-10-22,0.0197938916,0.0628921991,0.0620258547,21,100
Market-Adjusted Model,92908,2012-10-22,0.0245924014,0.0668872949,0.0668243645,21,100
Market-Adjusted Model,92909,2012-10-22,0.019808043,0.0623291087,0.0620400061,21,100
Market-Adjusted Model,92910,2012-10-22,-0.016800737,0.025705187,0.0254312261,21,100
Market-Adjusted Model,92912,2012-10-22,0.0077250048,0.05012662,0.0499569679,21,100
Market-Adjusted Model,92913,2012-10-22,-0.154523568,-0.11749923,-0.112291605,21,100
Market-Adjusted Model,92914,2012-10-22,-0.00807383,0.0343862133,0.0341581335,21,100
Market-Adjusted Model,92915,2012-10-22,-0.022917349,0.0201569415,0.0193146137,21,100
Market-Adjusted Model,92916,2012-10-22,-0.019775304,0.0231344232,0.0224566592,21,100
Market-Adjusted Model,92917,2012-10-22,0.0619469474,0.1508240599,0.1041789104,21,100
Market-Adjusted Model,92918,2012-10-22,-0.022222208,0.0220800331,0.0200097553,21,100
Market-Adjusted Model,92919,2012-10-22,-0.126424804,-0.087576369,-0.084192841,21,100
Market-Adjusted Model,92921,2012-10-22,-0.079754573,-0.031448821,-0.03752261,21,100
Market-Adjusted Model,92922,2012-10-22,0.0021008966,0.044468036,0.0443328597,21,100
Market-Adjusted Model,92924,2012-10-22,0.2241134649,0.2544153327,0.266345428,21,100
Market-Adjusted Model,92925,2012-10-22,-1.13441E-10,0.0437667703,0.042231963,21,100
Market-Adjusted Model,92926,2012-10-22,-0.034267944,0.0083489745,0.0079640196,21,100
Market-Adjusted Model,92927,2012-10-22,0.0026018534,0.0461536648,0.0448338165,21,100
Market-Adjusted Model,92928,2012-10-22,-0.026131286,0.017263157,0.0161006767,21,100
Market-Adjusted Model,92929,2012-10-22,0.0024307815,0.045765839,0.0446627446,21,100
Market-Adjusted Model,92931,2012-10-22,-0.083567383,-0.038805895,-0.04133542,21,100
Market-Adjusted Model,92933,2012-10-22,-0.00288459,0.0396000717,0.0393473731,21,100
Market-Adjusted Model,92934,2012-10-22,0.0334896198,0.0802463175,0.0757215829,21,100
Market-Adjusted Model,92935,2012-10-22,0.2398373692,0.2822047343,0.2820693323,21,100
Market-Adjusted Model,92936,2012-10-22,0.4999996541,0.6974633279,0.5422316172,21,100
Market-Adjusted Model,92939,2012-10-22,-0.018263489,0.0244637142,0.0239684737,21,100
Market-Adjusted Model,92940,2012-10-22,0.0285136838,0.0790537812,0.0707456469,21,100
Market-Adjusted Model,92941,2012-10-22,-0.028806655,0.0143900171,0.0134253083,21,100
Market-Adjusted Model,92942,2012-10-22,-0.057242567,-0.003981877,-0.015010604,21,100
Market-Adjusted Model,92945,2012-10-22,-0.100858361,-0.061544167,-0.058626398,21,100
Market-Adjusted Model,92948,2012-10-22,-0.032422408,0.0118082523,0.0098095552,21,100
Market-Adjusted Model,92949,2012-10-22,-0.082171988,-0.041581797,-0.039940025,21,100
Market-Adjusted Model,92950,2012-10-22,0.0014754173,0.0438459232,0.0437073804,21,100
Market-Adjusted Model,92951,2012-10-22,-0.038113352,0.0058239443,0.0041186112,21,100
Market-Adjusted Model,92952,2012-10-22,-0.003634052,0.0391817763,0.038597911,21,100
Market-Adjusted Model,92953,2012-10-22,-0.020251163,0.0258905824,0.0219808001,21,100
Market-Adjusted Model,92955,2012-10-22,-0.00427283,0.0423050114,0.0379591335,21,100
Market-Adjusted Model,92956,2012-10-22,-0.033314413,0.0117762688,0.0089175501,21,100
Market-Adjusted Model,92957,2012-10-22,-0.030935286,0.0135933917,0.0112966766,21,100
Market-Adjusted Model,92958,2012-10-22,-0.047905689,-0.003151652,-0.005673726,21,100
Market-Adjusted Model,92959,2012-10-22,0.0338018827,0.0805355761,0.0760338458,21,100
Market-Adjusted Model,92960,2012-10-22,0.130991216,0.1725816755,0.1732231791,21,100
Market-Adjusted Model,92961,2012-10-22,-0.131177201,-0.090752511,-0.088945238,21,100
Market-Adjusted Model,92963,2012-10-22,0.0770901587,0.120954265,0.1193221218,21,100
Market-Adjusted Model,92964,2012-10-22,0.1088221895,0.1520629141,0.1510541526,21,100
Market-Adjusted Model,92966,2012-10-22,0.0078563069,0.0503857066,0.05008827,21,100
Market-Adjusted Model,92967,2012-10-22,-0.005603262,0.0375262452,0.0366287006,21,100
Market-Adjusted Model,92968,2012-10-22,0.0002647578,0.0425657245,0.0424967209,21,100
Market-Adjusted Model,92969,2012-10-22,-0.034652246,0.0077288419,0.0075797175,21,100
Market-Adjusted Model,92971,2012-10-22,0.018173749,0.0633145716,0.0604057121,21,100
Market-Adjusted Model,92972,2012-10-22,-0.026865614,0.0182848634,0.0153663487,21,100
Market-Adjusted Model,92973,2012-10-22,-0.005802805,0.0371974245,0.0364291582,21,100
Market-Adjusted Model,92974,2012-10-22,-0.078362583,-0.036795461,-0.036130619,21,100
Market-Adjusted Model,92976,2012-10-22,-0.004905924,0.0394940425,0.0373260393,21,100
Market-Adjusted Model,92977,2012-10-22,-0.041185168,0.0009671953,0.0010467956,21,100
Market-Adjusted Model,92978,2012-10-22,-0.090653004,-0.049210221,-0.048421041,21,100
Market-Adjusted Model,92979,2012-10-22,0.0817227966,0.1243444296,0.1239547597,21,100
Market-Adjusted Model,92980,2012-10-22,-0.02081604,0.0215786404,0.0214159227,21,100
Market-Adjusted Model,92981,2012-10-22,0.0044867193,0.0623937548,0.0467186824,21,100
Market-Adjusted Model,92983,2012-10-22,-0.066883097,-0.022654148,-0.024651134,21,100
Market-Adjusted Model,92984,2012-10-22,0.0249586884,0.0869218736,0.0671906515,21,100
Market-Adjusted Model,92985,2012-10-22,-0.050474379,-0.00832542,-0.008242415,21,100
Market-Adjusted Model,92986,2012-10-22,-0.120253208,0.01442773,-0.078021245,21,100
Market-Adjusted Model,92987,2012-10-22,-0.035807849,0.0072678843,0.0064241143,21,100
Market-Adjusted Model,92988,2012-10-22,-0.060118882,-0.01816407,-0.017886919,21,100
Market-Adjusted Model,92990,2012-10-22,-0.046729035,0.003905452,-0.004497072,21,100
Market-Adjusted Model,92993,2012-10-22,-0.045360782,-0.003097448,-0.003128819,21,100
Market-Adjusted Model,92994,2012-10-22,-0.028213152,0.0155752893,0.0140188113,21,100
Market-Adjusted Model,92995,2012-10-22,-0.004265998,0.0380338681,0.0379659647,21,100
Market-Adjusted Model,92996,2012-10-22,-0.0292339,0.013565481,0.0129980633,21,100
Market-Adjusted Model,92999,2012-10-22,-0.012581302,0.0305350735,0.0296506606,21,100
Market-Adjusted Model,93001,2012-10-22,-0.002164445,0.0438399022,0.0400675181,21,100
Market-Adjusted Model,93002,2012-10-22,-0.013937268,0.0330186839,0.0282946951,21,100
Market-Adjusted Model,93004,2012-10-22,-0.076069735,-0.034075188,-0.033837772,21,100
Market-Adjusted Model,93007,2012-10-22,-0.12500006,-0.050877126,-0.082768097,21,100
Market-Adjusted Model,93010,2012-10-22,-0.030458097,0.0122812788,0.0117738657,21,100
Market-Adjusted Model,93012,2012-10-22,0.2290265777,0.2593354128,0.2712585408,21,100
Market-Adjusted Model,93013,2012-10-22,-0.089730795,-0.050041919,-0.047498832,21,100
Market-Adjusted Model,93014,2012-10-22,-0.05074629,-0.008472961,-0.008514327,21,100
Market-Adjusted Model,93015,2012-10-22,-0.163636379,-0.129410842,-0.121404416,21,100
Market-Adjusted Model,93016,2012-10-22,-0.114285696,-0.047203023,-0.072053732,21,100
Market-Adjusted Model,93018,2012-10-22,-0.020212305,0.0231928309,0.0220196579,21,100
Market-Adjusted Model,93019,2012-10-22,-0.001814923,0.0416217825,0.04041704,21,100
Market-Adjusted Model,93020,2012-10-22,0.0316856769,0.0746817143,0.07391764,21,100
Market-Adjusted Model,93021,2012-10-22,-0.035717618,0.0066702126,0.0065143446,21,100
Market-Adjusted Model,93022,2012-10-22,-0.038805009,0.003520944,0.0034269544,21,100
Market-Adjusted Model,93023,2012-10-22,-0.050248472,-0.008504873,-0.008016509,21,100
Market-Adjusted Model,93024,2012-10-22,-0.044207989,-0.002164446,-0.001976026,21,100
Market-Adjusted Model,93026,2012-10-22,0.0055510079,0.0484346584,0.0477829709,21,100
Market-Adjusted Model,93027,2012-10-22,0.0161468847,0.0588111357,0.0583788478,21,100
Market-Adjusted Model,93028,2012-10-22,0.0042582265,0.0468224414,0.0464901896,21,100
Market-Adjusted Model,93029,2012-10-22,0.0070174273,0.0494622805,0.0492493904,21,100
Market-Adjusted Model,93031,2012-10-22,-0.022274271,0.0293818595,0.019957692,21,100
Market-Adjusted Model,93032,2012-10-22,0.0015042563,0.0438272574,0.0437362194,21,100
Market-Adjusted Model,93034,2012-10-22,-0.000229021,0.0420824469,0.0420029425,21,100
Market-Adjusted Model,93035,2012-10-22,-0.042832151,0.0049277881,-0.000600188,21,100
Market-Adjusted Model,93036,2012-10-22,0.0593418212,0.1030437219,0.1015737843,21,100
Market-Adjusted Model,93037,2012-10-22,-0.642592566,0.0593923113,-0.623008205,20,100
Market-Adjusted Model,93040,2012-10-22,-0.09722224,-0.054739377,-0.054990277,21,100
Market-Adjusted Model,93042,2012-10-22,-0.021857966,0.0281767662,0.0203739972,21,100
Market-Adjusted Model,93043,2012-10-22,-0.055588727,-0.013384126,-0.013356764,21,100
Market-Adjusted Model,93044,2012-10-22,0.1906077566,0.2204333651,0.2328397197,21,100
Market-Adjusted Model,93046,2012-10-22,0.0167131428,0.0796409211,0.0589451059,21,100
Market-Adjusted Model,93047,2012-10-22,-0.086494709,-0.040444657,-0.044262746,21,100
Market-Adjusted Model,93048,2012-10-22,0.1777301783,0.2195615116,0.2199621414,21,100
Market-Adjusted Model,93052,2012-10-22,-0.004065036,0.0507321012,0.0381669276,21,100
Market-Adjusted Model,93053,2012-10-22,-0.002811596,0.0430260724,0.0394203667,21,100
Market-Adjusted Model,93054,2012-10-22,-0.054794536,-0.01162576,-0.012562573,21,100
Market-Adjusted Model,93055,2012-10-22,0.0489360624,0.0915006469,0.0911680255,21,100
Market-Adjusted Model,93056,2012-10-22,-0.124626877,-0.084052349,-0.082394914,21,100
Market-Adjusted Model,93057,2012-10-22,-0.074114853,-0.030048674,-0.03188289,21,100
Market-Adjusted Model,93058,2012-10-22,-0.08608414,-0.043539596,-0.043852177,21,100
Market-Adjusted Model,93062,2012-10-22,-0.005264323,0.0370427725,0.0369676404,21,100
Market-Adjusted Model,93063,2012-10-22,0.0141663632,0.0571043884,0.0563983263,21,100
Market-Adjusted Model,93064,2012-10-22,-0.068708979,-0.02718969,-0.026477016,21,100
Market-Adjusted Model,93065,2012-10-22,-0.082474227,-0.041483477,-0.040242264,21,100
Market-Adjusted Model,93067,2012-10-22,-0.117187449,-0.079304148,-0.074955485,21,100
Market-Adjusted Model,93069,2012-10-22,0.1547741902,0.194355975,0.1970061533,21,100
Market-Adjusted Model,93070,2012-10-22,-0.096106038,-0.055878929,-0.053874075,21,100
Market-Adjusted Model,93071,2012-10-22,0.0437576096,0.0997327539,0.0859895727,21,100
Market-Adjusted Model,93072,2012-10-22,0.0090909001,0.0514614805,0.0513228631,21,100
Market-Adjusted Model,93073,2012-10-22,0.1454880252,0.1863405564,0.1877199883,21,100
Market-Adjusted Model,93078,2012-10-22,0.0380953164,0.0944043586,0.0803272794,21,100
Market-Adjusted Model,93079,2012-10-22,-0.057191407,-0.013979796,-0.014959444,21,100
Market-Adjusted Model,93080,2012-10-22,-0.035502997,0.0270578933,0.0067289665,21,100
Market-Adjusted Model,93082,2012-10-22,-0.070937738,-0.029342864,-0.028705775,21,100
Market-Adjusted Model,93083,2012-10-22,-0.108910907,-0.062102002,-0.066678944,21,100
Market-Adjusted Model,93085,2012-10-22,-0.139423066,-0.09762052,-0.097191102,21,100
Market-Adjusted Model,93087,2012-10-22,-0.006944445,0.0448469484,0.0352875182,21,100
Market-Adjusted Model,93089,2012-10-22,0.0286545087,0.0761211912,0.0708864718,21,100
Market-Adjusted Model,93091,2012-10-22,0.0903401316,0.1562682597,0.1325720947,21,100
Market-Adjusted Model,93093,2012-10-22,-0.012345667,0.0347146263,0.0298862964,21,100
Market-Adjusted Model,93094,2012-10-22,-0.036130879,0.0076451575,0.006101084,21,100
Market-Adjusted Model,93095,2012-10-22,0.0452850521,0.1012958421,0.0875170152,21,100
Market-Adjusted Model,93096,2012-10-22,-0.071774025,-0.030141203,-0.029542062,21,100
Market-Adjusted Model,93098,2012-10-22,-0.088235284,-0.048002307,-0.046003321,21,100
Market-Adjusted Model,93099,2012-10-22,-0.032206739,0.0099552627,0.0100252242,21,100
Market-Adjusted Model,93100,2012-10-22,0.0054391717,0.0478792836,0.0476711348,21,100
Market-Adjusted Model,93101,2012-10-22,0.046671619,0.0894113787,0.0889035821,21,100
Market-Adjusted Model,93102,2012-10-22,-0.073385966,-0.032492314,-0.031154003,21,100
Market-Adjusted Model,93103,2012-10-22,-0.043642242,0.0008923129,-0.001410279,21,100
Market-Adjusted Model,93104,2012-10-22,-0.012889916,0.0298723977,0.0293420466,21,100
Market-Adjusted Model,93106,2012-10-22,-0.042093012,0.0144039966,0.0001389509,21,100
Market-Adjusted Model,93107,2012-10-22,0.0011720536,0.0435027543,0.0434040167,21,100
Market-Adjusted Model,93108,2012-10-22,0.0009951355,0.0432957234,0.0432270986,21,100
Market-Adjusted Model,93109,2012-10-22,0.0396708987,0.0831872606,0.0819028618,21,100
Market-Adjusted Model,93110,2012-10-22,0.0190427852,0.061388166,0.0612747483,21,100
Market-Adjusted Model,93111,2012-10-22,-0.371335507,-0.40460476,-0.329103544,21,100
Market-Adjusted Model,93112,2012-10-22,-0.039965679,0.0023387293,0.0022662838,21,100
Market-Adjusted Model,93114,2012-10-22,-0.041822815,0.0003673063,0.0004091479,21,100
Market-Adjusted Model,93115,2012-10-22,-0.030540838,0.0122023626,0.0116911247,21,100
Market-Adjusted Model,93116,2012-10-22,-0.015565672,0.0275147962,0.0266662907,21,100
Market-Adjusted Model,93117,2012-10-22,-0.078085628,-0.037738936,-0.035853665,21,100
Market-Adjusted Model,93118,2012-10-22,0.0222412529,0.064660058,0.064473216,21,100
Market-Adjusted Model,93120,2012-10-22,-0.021693112,0.0226139259,0.020538851,21,100
Market-Adjusted Model,93122,2012-10-22,0.0184921085,0.0609633444,0.0607240716,21,100
Market-Adjusted Model,93123,2012-10-22,0.0622710883,0.1063360909,0.1045030514,21,100
Market-Adjusted Model,93124,2012-10-22,0.0553407013,0.0999465068,0.0975726644,21,100
Market-Adjusted Model,93126,2012-10-22,0.2883211165,0.4895644581,0.3305530795,21,100
Market-Adjusted Model,93127,2012-10-22,-0.161849691,-0.128967956,-0.119617728,21,100
Market-Adjusted Model,93128,2012-10-22,-0.08424909,-0.04096999,-0.042017127,21,100
Market-Adjusted Model,93130,2012-10-22,0.0331632957,0.0772798596,0.0753952588,21,100
Market-Adjusted Model,93131,2012-10-22,-0.154163228,-0.113326902,-0.111931265,21,100
Market-Adjusted Model,93132,2012-10-22,-0.205894606,-0.164947188,-0.163662643,21,100
Market-Adjusted Model,93134,2012-10-22,-0.044784879,-0.001799537,-0.002552915,21,100
Market-Adjusted Model,93137,2012-10-22,-0.051140806,-0.008298103,-0.008908843,21,100
Market-Adjusted Model,93141,2012-10-22,-0.043983652,0.0001559519,-0.001751689,21,100
Market-Adjusted Model,93142,2012-10-22,0.0095375519,0.0518318273,0.051769515,21,100
Market-Adjusted Model,93143,2012-10-22,0.0120983404,0.0545632284,0.0543303035,21,100
Market-Adjusted Model,93144,2012-10-22,0.0005684317,0.042878316,0.0428003948,21,100
Market-Adjusted Model,93145,2012-10-22,0.0025667319,0.0449048171,0.044798695,21,100
Market-Adjusted Model,93146,2012-10-22,0.0215399899,0.0642605311,0.063771953,21,100
Market-Adjusted Model,93147,2012-10-22,0.0005201819,0.0428216848,0.042752145,21,100
